Sample,Time_us,Raw_u16,Voltage_V
8464,8464013,13939,0.701895
8465,8465013,14211,0.715592
8466,8466011,14451,0.727677
8467,8467015,14579,0.734122
8468,8468011,14547,0.732511
8469,8469008,14355,0.722843
8470,8470012,14099,0.709952
8471,8471008,13843,0.697061
8472,8472012,13731,0.691421
8473,8473012,13747,0.692227
8474,8474009,13939,0.701895
8475,8475013,14211,0.715592
8476,8476010,14451,0.727677
8477,8477013,14579,0.734122
8478,8478010,14531,0.731705
8479,8479014,14371,0.723648
8480,8480010,14099,0.709952
8481,8481009,13859,0.697867
8482,8482009,13715,0.690616
8483,8483013,13763,0.693033
8484,8484009,13939,0.701895
8485,8485013,14211,0.715592
8486,8486010,14451,0.727677
8487,8487013,14579,0.734122
8488,8488010,14531,0.731705
8489,8489010,14355,0.722843
8490,8490009,14083,0.709146
8491,8491013,13859,0.697867
8492,8492010,13715,0.690616
8493,8493013,13763,0.693033
8494,8494010,13923,0.701090
8495,8495014,14211,0.715592
8496,8496010,14435,0.726871
8497,8497011,14579,0.734122
8498,8498009,14531,0.731705
8499,8499013,14371,0.723648
8500,8500009,14099,0.709952
8501,8501013,13843,0.697061
8502,8502009,13731,0.691421
8503,8503013,13763,0.693033
8504,8504010,13939,0.701895
8505,8505011,14211,0.715592
8506,8506009,14451,0.727677
8507,8507012,14579,0.734122
8508,8508009,14547,0.732511
8509,8509013,14339,0.722037
8510,8510009,14051,0.707535
8511,8511013,13859,0.697867
8512,8512010,13715,0.690616
8513,8513011,13731,0.691421
8514,8514009,13923,0.701090
8515,8515014,14195,0.714786
8516,8516011,14435,0.726871
8517,8517015,14563,0.733317
8518,8518011,14547,0.732511
8519,8519015,14371,0.723648
8520,8520012,14099,0.709952
8521,8521013,13843,0.697061
8522,8522011,13715,0.690616
8523,8523014,13747,0.692227
8524,8524011,13939,0.701895
8525,8525015,14211,0.715592
8526,8526011,14451,0.727677
8527,8527015,14579,0.734122
8528,8528012,14547,0.732511
8529,8529014,14355,0.722843
8530,8530011,14083,0.709146
8531,8531014,13843,0.697061
8532,8532011,13715,0.690616
8533,8533015,13747,0.692227
8534,8534011,13923,0.701090
8535,8535015,14195,0.714786
8536,8536012,14435,0.726871
8537,8537015,14579,0.734122
8538,8538012,14531,0.731705
8539,8539008,14339,0.722037
8540,8540012,14099,0.709952
8541,8541008,13843,0.697061
8542,8542012,13731,0.691421
8543,8543009,13747,0.692227
8544,8544013,13923,0.701090
8545,8545010,14179,0.713980
8546,8546011,14451,0.727677
8547,8547008,14579,0.734122
8548,8548012,14531,0.731705
8549,8549008,14339,0.722037
8550,8550012,14083,0.709146
8551,8551009,13843,0.697061
8552,8552012,13731,0.691421
8553,8553008,13747,0.692227
8554,8554012,13939,0.701895
8555,8555009,14195,0.714786
8556,8556013,14435,0.726871
8557,8557009,14579,0.734122
8558,8558013,14547,0.732511
8559,8559009,14355,0.722843
8560,8560013,14099,0.709952
8561,8561009,13843,0.697061
8562,8562014,13731,0.691421
8563,8563010,13747,0.692227
8564,8564014,13939,0.701895
8565,8565011,14179,0.713980
8566,8566015,14451,0.727677
8567,8567011,14579,0.734122
8568,8568015,14531,0.731705
8569,8569011,14339,0.722037
8570,8570009,14099,0.709952
8571,8571013,13859,0.697867
8572,8572009,13715,0.690616
8573,8573013,13763,0.693033
8574,8574010,13955,0.702701
8575,8575013,14211,0.715592
8576,8576010,14435,0.726871
8577,8577014,14579,0.734122
8578,8578012,14547,0.732511
8579,8579008,14355,0.722843
8580,8580012,14099,0.709952
8581,8581009,13859,0.697867
8582,8582013,13731,0.691421
8583,8583009,13747,0.692227
8584,8584013,13939,0.701895
8585,8585009,14195,0.714786
8586,8586014,14451,0.727677
8587,8587011,14563,0.733317
8588,8588014,14531,0.731705
8589,8589011,14355,0.722843
8590,8590015,14083,0.709146
8591,8591011,13843,0.697061
8592,8592008,13715,0.690616
8593,8593012,13747,0.692227
8594,8594009,13923,0.701090
8595,8595013,14211,0.715592
8596,8596009,14451,0.727677
8597,8597013,14579,0.734122
8598,8598010,14531,0.731705
8599,8599013,14355,0.722843
8600,8600010,14083,0.709146
8601,8601015,13843,0.697061
8602,8602014,13715,0.690616
8603,8603011,13747,0.692227
8604,8604015,13939,0.701895
8605,8605012,14195,0.714786
8606,8606008,14451,0.727677
8607,8607012,14579,0.734122
8608,8608008,14547,0.732511
8609,8609011,14355,0.722843
8610,8610012,14099,0.709952
8611,8611009,13843,0.697061
8612,8612013,13699,0.689810
8613,8613009,13731,0.691421
8614,8614013,13939,0.701895
8615,8615010,14195,0.714786
8616,8616013,14467,0.728482
8617,8617012,14563,0.733317
8618,8618009,14547,0.732511
8619,8619013,14371,0.723648
8620,8620009,14083,0.709146
8621,8621013,13859,0.697867
8622,8622010,13731,0.691421
8623,8623013,13763,0.693033
8624,8624010,13955,0.702701
8625,8625015,14211,0.715592
8626,8626011,14451,0.727677
8627,8627008,14563,0.733317
8628,8628012,14531,0.731705
8629,8629008,14355,0.722843
8630,8630012,14083,0.709146
8631,8631009,13843,0.697061
8632,8632012,13747,0.692227
8633,8633011,13779,0.693838
8634,8634011,13955,0.702701
8635,8635008,14195,0.714786
8636,8636012,14451,0.727677
8637,8637009,14579,0.734122
8638,8638013,14547,0.732511
8639,8639009,14371,0.723648
8640,8640013,14099,0.709952
8641,8641010,13859,0.697867
8642,8642008,13731,0.691421
8643,8643012,13763,0.693033
8644,8644009,13939,0.701895
8645,8645013,14211,0.715592
8646,8646009,14451,0.727677
8647,8647013,14579,0.734122
8648,8648010,14547,0.732511
8649,8649008,14371,0.723648
8650,8650014,14099,0.709952
8651,8651011,13859,0.697867
8652,8652015,13747,0.692227
8653,8653011,13747,0.692227
8654,8654015,13939,0.701895
8655,8655012,14211,0.715592
8656,8656008,14435,0.726871
8657,8657013,14579,0.734122
8658,8658010,14547,0.732511
8659,8659014,14371,0.723648
8660,8660011,14083,0.709146
8661,8661015,13859,0.697867
8662,8662011,13731,0.691421
8663,8663015,13763,0.693033
8664,8664011,13923,0.701090
8665,8665011,14211,0.715592
8666,8666011,14451,0.727677
8667,8667008,14563,0.733317
8668,8668012,14563,0.733317
8669,8669008,14355,0.722843
8670,8670012,14099,0.709952
8671,8671009,13843,0.697061
8672,8672012,13731,0.691421
8673,8673022,13731,0.691421
8674,8674011,13939,0.701895
8675,8675009,14211,0.715592
8676,8676013,14451,0.727677
8677,8677009,14579,0.734122
8678,8678013,14563,0.733317
8679,8679010,14371,0.723648
8680,8680014,14083,0.709146
8681,8681009,13843,0.697061
8682,8682015,13715,0.690616
8683,8683012,13763,0.693033
8684,8684009,13955,0.702701
8685,8685013,14211,0.715592
8686,8686009,14435,0.726871
8687,8687013,14595,0.734928
8688,8688010,14547,0.732511
8689,8689011,14371,0.723648
8690,8690009,14115,0.710758
8691,8691013,13859,0.697867
8692,8692009,13715,0.690616
8693,8693013,13763,0.693033
8694,8694010,13939,0.701895
8695,8695013,14211,0.715592
8696,8696010,14451,0.727677
8697,8697010,14563,0.733317
8698,8698009,14547,0.732511
8699,8699014,14371,0.723648
8700,8700010,14115,0.710758
8701,8701014,13843,0.697061
8702,8702011,13715,0.690616
8703,8703015,13763,0.693033
8704,8704011,13955,0.702701
8705,8705013,14211,0.715592
8706,8706009,14467,0.728482
8707,8707013,14579,0.734122
8708,8708010,14547,0.732511
8709,8709014,14371,0.723648
8710,8710010,14099,0.709952
8711,8711014,13859,0.697867
8712,8712011,13715,0.690616
8713,8713012,13747,0.692227
8714,8714010,13923,0.701090
8715,8715014,14195,0.714786
8716,8716010,14451,0.727677
8717,8717014,14563,0.733317
8718,8718010,14547,0.732511
8719,8719014,14371,0.723648
8720,8720011,14099,0.709952
8721,8721013,13859,0.697867
8722,8722011,13715,0.690616
8723,8723015,13763,0.693033
8724,8724011,13939,0.701895
8725,8725015,14195,0.714786
8726,8726011,14435,0.726871
8727,8727008,14563,0.733317
8728,8728012,14547,0.732511
8729,8729013,14371,0.723648
8730,8730011,14099,0.709952
8731,8731015,13859,0.697867
8732,8732011,13715,0.690616
8733,8733015,13747,0.692227
8734,8734011,13939,0.701895
8735,8735008,14211,0.715592
8736,8736012,14451,0.727677
8737,8737011,14579,0.734122
8738,8738012,14531,0.731705
8739,8739008,14355,0.722843
8740,8740012,14115,0.710758
8741,8741009,13843,0.697061
8742,8742013,13731,0.691421
8743,8743009,13747,0.692227
8744,8744013,13955,0.702701
8745,8745009,14195,0.714786
8746,8746014,14451,0.727677
8747,8747010,14579,0.734122
8748,8748014,14547,0.732511
8749,8749011,14355,0.722843
8750,8750015,14083,0.709146
8751,8751011,13843,0.697061
8752,8752015,13715,0.690616
8753,8753009,13763,0.693033
8754,8754013,13923,0.701090
8755,8755010,14211,0.715592
8756,8756013,14467,0.728482
8757,8757010,14563,0.733317
8758,8758014,14547,0.732511
8759,8759010,14371,0.723648
8760,8760014,14083,0.709146
8761,8761009,13843,0.697061
8762,8762014,13715,0.690616
8763,8763011,13747,0.692227
8764,8764015,13939,0.701895
8765,8765011,14195,0.714786
8766,8766015,14435,0.726871
8767,8767012,14563,0.733317
8768,8768008,14531,0.731705
8769,8769012,14355,0.722843
8770,8770011,14099,0.709952
8771,8771014,13843,0.697061
8772,8772011,13715,0.690616
8773,8773015,13747,0.692227
8774,8774011,13923,0.701090
8775,8775008,14211,0.715592
8776,8776012,14435,0.726871
8777,8777008,14579,0.734122
8778,8778014,14531,0.731705
8779,8779011,14355,0.722843
8780,8780015,14083,0.709146
8781,8781011,13843,0.697061
8782,8782008,13715,0.690616
8783,8783012,13747,0.692227
8784,8784008,13907,0.700284
8785,8785011,14195,0.714786
8786,8786015,14435,0.726871
8787,8787011,14563,0.733317
8788,8788008,14531,0.731705
8789,8789012,14355,0.722843
8790,8790008,14099,0.709952
8791,8791012,13843,0.697061
8792,8792009,13715,0.690616
8793,8793011,13763,0.693033
8794,8794009,13939,0.701895
8795,8795014,14195,0.714786
8796,8796011,14451,0.727677
8797,8797015,14579,0.734122
8798,8798011,14531,0.731705
8799,8799015,14355,0.722843
8800,8800012,14083,0.709146
8801,8801011,13843,0.697061
8802,8802009,13715,0.690616
8803,8803012,13747,0.692227
8804,8804009,13923,0.701090
8805,8805013,14195,0.714786
8806,8806009,14435,0.726871
8807,8807013,14579,0.734122
8808,8808010,14547,0.732511
8809,8809014,14355,0.722843
8810,8810013,14083,0.709146
8811,8811009,13859,0.697867
8812,8812013,13731,0.691421
8813,8813010,13747,0.692227
8814,8814014,13939,0.701895
8815,8815010,14163,0.713175
8816,8816014,14419,0.726065
8817,8817010,14563,0.733317
8818,8818008,14547,0.732511
8819,8819012,14355,0.722843
8820,8820009,14083,0.709146
8821,8821012,13859,0.697867
8822,8822009,13715,0.690616
8823,8823013,13747,0.692227
8824,8824009,13923,0.701090
8825,8825014,14195,0.714786
8826,8826011,14435,0.726871
8827,8827015,14579,0.734122
8828,8828011,14547,0.732511
8829,8829015,14355,0.722843
8830,8830012,14083,0.709146
8831,8831008,13843,0.697061
8832,8832012,13731,0.691421
8833,8833009,13747,0.692227
8834,8834013,13939,0.701895
8835,8835010,14195,0.714786
8836,8836014,14435,0.726871
8837,8837010,14579,0.734122
8838,8838014,14547,0.732511
8839,8839010,14355,0.722843
8840,8840014,14099,0.709952
8841,8841012,13843,0.697061
8842,8842010,13715,0.690616
8843,8843014,13763,0.693033
8844,8844010,13923,0.701090
8845,8845014,14195,0.714786
8846,8846010,14435,0.726871
8847,8847014,14579,0.734122
8848,8848011,14547,0.732511
8849,8849015,14355,0.722843
8850,8850012,14083,0.709146
8851,8851009,13843,0.697061
8852,8852013,13731,0.691421
8853,8853009,13747,0.692227
8854,8854013,13923,0.701090
8855,8855010,14211,0.715592
8856,8856013,14451,0.727677
8857,8857012,14563,0.733317
8858,8858009,14547,0.732511
8859,8859013,14339,0.722037
8860,8860010,14099,0.709952
8861,8861013,13859,0.697867
8862,8862010,13731,0.691421
8863,8863014,13763,0.693033
8864,8864010,13939,0.701895
8865,8865012,14195,0.714786
8866,8866010,14451,0.727677
8867,8867014,14579,0.734122
8868,8868010,14547,0.732511
8869,8869014,14355,0.722843
8870,8870011,14083,0.709146
8871,8871014,13859,0.697867
8872,8872011,13731,0.691421
8873,8873009,13763,0.693033
8874,8874014,13939,0.701895
8875,8875010,14195,0.714786
8876,8876014,14451,0.727677
8877,8877011,14563,0.733317
8878,8878014,14531,0.731705
8879,8879011,14355,0.722843
8880,8880015,14083,0.709146
8881,8881014,13843,0.697061
8882,8882010,13715,0.690616
8883,8883014,13747,0.692227
8884,8884011,13923,0.701090
8885,8885015,14195,0.714786
8886,8886011,14451,0.727677
8887,8887015,14579,0.734122
8888,8888011,14531,0.731705
8889,8889011,14371,0.723648
8890,8890008,14083,0.709146
8891,8891012,13843,0.697061
8892,8892009,13699,0.689810
8893,8893013,13763,0.693033
8894,8894009,13923,0.701090
8895,8895013,14179,0.713980
8896,8896009,14435,0.726871
8897,8897009,14547,0.732511
8898,8898013,14499,0.730094
8899,8899010,14179,0.713980
8900,8900014,14083,0.709146
8901,8901010,13843,0.697061
8902,8902014,13699,0.689810
8903,8903010,13747,0.692227
8904,8904014,13907,0.700284
8905,8905014,14147,0.712369
8906,8906014,14419,0.726065
8907,8907011,14531,0.731705
8908,8908015,14499,0.730094
8909,8909011,14307,0.720426
8910,8910015,14067,0.708341
8911,8911012,13827,0.696255
8912,8912008,13715,0.690616
8913,8913008,13747,0.692227
8914,8914014,13923,0.701090
8915,8915011,14179,0.713980
8916,8916015,14435,0.726871
8917,8917011,14531,0.731705
8918,8918015,14515,0.730900
8919,8919011,14355,0.722843
8920,8920008,14067,0.708341
8921,8921008,13843,0.697061
8922,8922012,13715,0.690616
8923,8923009,13747,0.692227
8924,8924013,13939,0.701895
8925,8925009,14179,0.713980
8926,8926013,14451,0.727677
8927,8927010,14563,0.733317
8928,8928013,14547,0.732511
8929,8929187,14307,0.720426
8930,8930016,14083,0.709146
8931,8931013,13843,0.697061
8932,8932010,13715,0.690616
8933,8933014,13747,0.692227
8934,8934010,13923,0.701090
8935,8935014,14211,0.715592
8936,8936010,14435,0.726871
8937,8937008,14563,0.733317
8938,8938013,14547,0.732511
8939,8939010,14355,0.722843
8940,8940014,14083,0.709146
8941,8941010,13843,0.697061
8942,8942014,13715,0.690616
8943,8943010,13747,0.692227
8944,8944014,13923,0.701090
8945,8945015,14195,0.714786
8946,8946012,14419,0.726065
8947,8947008,14563,0.733317
8948,8948012,14531,0.731705
8949,8949009,14339,0.722037
8950,8950012,14083,0.709146
8951,8951009,13843,0.697061
8952,8952013,13731,0.691421
8953,8953014,13747,0.692227
8954,8954013,13923,0.701090
8955,8955010,14195,0.714786
8956,8956014,14435,0.726871
8957,8957010,14579,0.734122
8958,8958014,14547,0.732511
8959,8959010,14355,0.722843
8960,8960014,14083,0.709146
8961,8961008,13843,0.697061
8962,8962013,13731,0.691421
8963,8963009,13747,0.692227
8964,8964013,13923,0.701090
8965,8965010,14179,0.713980
8966,8966013,14451,0.727677
8967,8967010,14563,0.733317
8968,8968014,14547,0.732511
8969,8969008,14355,0.722843
8970,8970014,14083,0.709146
8971,8971011,13843,0.697061
8972,8972014,13715,0.690616
8973,8973011,13747,0.692227
8974,8974015,13923,0.701090
8975,8975011,14195,0.714786
8976,8976015,14435,0.726871
8977,8977009,14563,0.733317
8978,8978014,14531,0.731705
8979,8979010,14355,0.722843
8980,8980014,14083,0.709146
8981,8981011,13843,0.697061
8982,8982015,13715,0.690616
8983,8983011,13747,0.692227
8984,8984015,13923,0.701090
8985,8985009,14179,0.713980
8986,8986014,14419,0.726065
8987,8987010,14563,0.733317
8988,8988014,14531,0.731705
8989,8989011,14355,0.722843
8990,8990014,14083,0.709146
8991,8991011,13843,0.697061
8992,8992015,13715,0.690616
8993,8993009,13747,0.692227
8994,8994008,13939,0.701895
8995,8995012,14195,0.714786
8996,8996009,14435,0.726871
8997,8997012,14579,0.734122
8998,8998009,14515,0.730900
8999,8999013,14323,0.721231
9000,9000009,14067,0.708341
9001,9001012,13811,0.695450
9002,9002008,13699,0.689810
9003,9003012,13731,0.691421
9004,9004009,13907,0.700284
9005,9005013,14163,0.713175
9006,9006009,14403,0.725260
9007,9007013,14547,0.732511
9008,9008009,14531,0.731705
9009,9009013,14339,0.722037
9010,9010010,14035,0.706729
9011,9011014,13827,0.696255
9012,9012011,13715,0.690616
9013,9013014,13731,0.691421
9014,9014011,13923,0.701090
9015,9015015,14163,0.713175
9016,9016011,14387,0.724454
9017,9017014,14547,0.732511
9018,9018012,14531,0.731705
9019,9019009,14339,0.722037
9020,9020013,14067,0.708341
9021,9021009,13827,0.696255
9022,9022013,13715,0.690616
9023,9023010,13731,0.691421
9024,9024013,13923,0.701090
9025,9025009,14179,0.713980
9026,9026009,14435,0.726871
9027,9027012,14563,0.733317
9028,9028009,14531,0.731705
9029,9029013,14355,0.722843
9030,9030009,14083,0.709146
9031,9031013,13843,0.697061
9032,9032010,13715,0.690616
9033,9033013,13747,0.692227
9034,9034012,13923,0.701090
9035,9035009,14179,0.713980
9036,9036012,14435,0.726871
9037,9037009,14563,0.733317
9038,9038013,14547,0.732511
9039,9039009,14339,0.722037
9040,9040013,14083,0.709146
9041,9041011,13843,0.697061
9042,9042009,13731,0.691421
9043,9043013,13747,0.692227
9044,9044009,13923,0.701090
9045,9045013,14195,0.714786
9046,9046009,14435,0.726871
9047,9047013,14579,0.734122
9048,9048010,14531,0.731705
9049,9049013,14339,0.722037
9050,9050011,14083,0.709146
9051,9051009,13843,0.697061
9052,9052014,13715,0.690616
9053,9053010,13747,0.692227
9054,9054014,13939,0.701895
9055,9055011,14195,0.714786
9056,9056015,14451,0.727677
9057,9057009,14579,0.734122
9058,9058015,14547,0.732511
9059,9059012,14355,0.722843
9060,9060008,14083,0.709146
9061,9061012,13843,0.697061
9062,9062009,13715,0.690616
9063,9063013,13763,0.693033
9064,9064009,13923,0.701090
9065,9065008,14195,0.714786
9066,9066013,14451,0.727677
9067,9067009,14579,0.734122
9068,9068013,14547,0.732511
9069,9069010,14355,0.722843
9070,9070013,14083,0.709146
9071,9071010,13843,0.697061
9072,9072014,13715,0.690616
9073,9073011,13747,0.692227
9074,9074008,13939,0.701895
9075,9075012,14195,0.714786
9076,9076009,14451,0.727677
9077,9077012,14563,0.733317
9078,9078009,14547,0.732511
9079,9079013,14355,0.722843
9080,9080009,14083,0.709146
9081,9081014,13843,0.697061
9082,9082011,13715,0.690616
9083,9083008,13747,0.692227
9084,9084012,13923,0.701090
9085,9085008,14179,0.713980
9086,9086012,14451,0.727677
9087,9087009,14579,0.734122
9088,9088012,14563,0.733317
9089,9089010,14355,0.722843
9090,9090014,14099,0.709952
9091,9091011,13843,0.697061
9092,9092015,13731,0.691421
9093,9093011,13731,0.691421
9094,9094008,13923,0.701090
9095,9095012,14195,0.714786
9096,9096008,14451,0.727677
9097,9097015,14579,0.734122
9098,9098013,14531,0.731705
9099,9099010,14355,0.722843
9100,9100014,14099,0.709952
9101,9101010,13843,0.697061
9102,9102014,13715,0.690616
9103,9103011,13747,0.692227
9104,9104014,13939,0.701895
9105,9105013,14195,0.714786
9106,9106013,14435,0.726871
9107,9107010,14563,0.733317
9108,9108014,14547,0.732511
9109,9109010,14355,0.722843
9110,9110014,14099,0.709952
9111,9111011,13843,0.697061
9112,9112015,13731,0.691421
9113,9113013,13763,0.693033
9114,9114011,13939,0.701895
9115,9115015,14211,0.715592
9116,9116011,14435,0.726871
9117,9117015,14563,0.733317
9118,9118012,14547,0.732511
9119,9119008,14355,0.722843
9120,9120012,14083,0.709146
9121,9121010,13827,0.696255
9122,9122009,13699,0.689810
9123,9123013,13747,0.692227
9124,9124010,13923,0.701090
9125,9125014,14195,0.714786
9126,9126010,14435,0.726871
9127,9127014,14563,0.733317
9128,9128011,14531,0.731705
9129,9129011,14339,0.722037
9130,9130009,14083,0.709146
9131,9131013,13811,0.695450
9132,9132010,13715,0.690616
9133,9133013,13731,0.691421
9134,9134010,13923,0.701090
9135,9135014,14195,0.714786
9136,9136010,14435,0.726871
9137,9137010,14579,0.734122
9138,9138015,14531,0.731705
9139,9139011,14355,0.722843
9140,9140015,14099,0.709952
